Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,ALL,188.76219188849748,190.4546768031802,187.66704654827547,189.7179412841797,994900
2024-09-17,ALL,189.55864650160564,190.33519858992557,186.59181890286115,189.4192657470703,948800
2024-09-18,ALL,189.3993680235928,190.71352727385377,188.59293451185266,190.16595458984375,1235400
2024-09-19,ALL,190.65378616120285,191.64936728998197,186.472348458603,189.83740234375,1594900
2024-09-20,ALL,190.25557005417127,192.33633107968961,189.29980543476202,190.156005859375,4397100
2024-09-23,ALL,190.79316702093,193.1128728752784,190.62392005190407,192.0376434326172,1712000
2024-09-24,ALL,192.14716004529748,192.14716004529748,189.6980237563755,190.97238159179688,1339700
2024-09-25,ALL,191.7290168006696,192.11729283566387,188.86173827064246,189.16041564941406,1234900
2024-09-26,ALL,188.32414080342727,190.08630856499425,187.1692629816558,187.85621643066406,835700
2024-09-27,ALL,187.16925436642688,188.6825419531838,187.16925436642688,187.5276641845703,890700
2024-09-30,ALL,188.16484424770587,189.04096055305843,185.17810068821845,188.8119659423828,1024500
2024-10-01,ALL,188.38386738155685,190.71352363854183,187.16925715703726,189.04095458984375,1142500
2024-10-02,ALL,188.73231866147253,190.02656195376184,188.54315581960688,189.3794403076172,729700
2024-10-03,ALL,189.4889665802291,189.66816389960954,186.23341188921634,187.0099639892578,1295500
2024-10-04,ALL,186.5519990040135,189.946919148336,186.33296993775238,189.7279052734375,704700
2024-10-07,ALL,189.11063429082904,189.23011435762047,178.2588059536483,180.44908142089844,2924000
2024-10-08,ALL,181.43471437120564,183.09733306989963,180.83735960424465,182.06192016601562,1167900
2024-10-09,ALL,181.23558258759542,184.84954695804154,180.23005111315194,184.09291076660156,1003200
2024-10-10,ALL,190.9126298946583,190.9126298946583,184.28207118810556,184.96900939941406,1271600
2024-10-11,ALL,186.77102543141294,187.84623967976913,185.53649936550735,187.44801330566406,1240600
2024-10-14,ALL,187.47788841277895,190.34516705463744,186.1438132857777,189.68807983398438,1200100
2024-10-15,ALL,191.13167234198397,195.00448255814834,190.1360911533416,192.15711975097656,2423500
2024-10-16,ALL,191.35069423342625,195.00447523557787,191.35069423342625,194.7854461669922,1459200
2024-10-17,ALL,196.6272844185758,197.911577465515,192.73455833175427,194.6460723876953,1918200
2024-10-18,ALL,193.95912587319668,194.85514282674714,192.6648673470084,194.50668334960938,1051600
2024-10-21,ALL,194.0885474124058,194.41709102377013,191.56972824997587,191.78875732421875,1163200
2024-10-22,ALL,190.84295130599665,192.2765905793323,189.47901000436937,191.92813110351562,777700
2024-10-23,ALL,191.16152937153643,192.9436281206888,190.62392223971688,191.92813110351562,1166600
2024-10-24,ALL,192.5553538780514,193.60071712388162,190.75335442707,191.15158081054688,977700
2024-10-25,ALL,191.1515866480563,192.26663270893374,187.1095294860124,187.28872680664062,1154000
