Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,GOOG,158.1505891958853,159.05956168163425,157.43140384908375,158.80984497070312,14157600
2024-09-17,GOOG,159.9085862777894,161.40688651455386,159.22936415304196,160.09837341308594,12064800
2024-09-18,GOOG,160.66772504660898,161.44683990301817,159.47907115910084,160.6277618408203,16756500
2024-09-19,GOOG,164.63323457867423,164.80304010702167,162.33783450864624,163.05502319335938,17548200
2024-09-20,GOOG,164.3335710364531,164.563306133998,162.99507793413136,164.45343017578125,46362700
2024-09-23,GOOG,165.15264014819059,166.42120530630132,162.76534900330412,162.88522338867188,15648400
2024-09-24,GOOG,164.0638686718429,164.36353175424622,161.8463832001548,163.45455932617188,18774100
2024-09-25,GOOG,162.78531624884735,164.03089711741433,162.590529915743,162.8052978515625,13607900
2024-09-26,GOOG,164.84298524503635,165.3124538559713,163.31472027463025,163.64434814453125,18234500
2024-09-27,GOOG,163.7242657889928,166.78079585063347,163.64435461360043,165.10269165039062,13604300
2024-09-30,GOOG,164.59327657551455,167.17035485012292,164.45343582765975,167.00054931640625,14070100
2024-10-01,GOOG,168.6686450571304,170.24685639829178,165.71199268248043,168.22914123535156,18629500
2024-10-02,GOOG,167.56989413027304,168.68863534553668,166.0616107019645,167.1204071044922,12745000
2024-10-03,GOOG,165.6320988394479,167.71972677770228,165.18259658964868,167.02052307128906,11004300
2024-10-04,GOOG,169.14810293413436,169.3578716717171,166.77081027668547,168.36898803710938,11422100
2024-10-07,GOOG,168.94832190836425,169.7074551533261,163.94400496527305,164.20370483398438,14034700
2024-10-08,GOOG,165.2425239919952,165.91177814667765,164.1237980764021,165.51222229003906,11723900
2024-10-09,GOOG,164.668177652222,166.07158424945237,160.93740964411737,162.87521362304688,19666400
2024-10-10,GOOG,161.9262918980673,164.12480167178114,161.45682329915618,162.9950714111328,12900500
2024-10-11,GOOG,163.14491844125786,165.0827224976519,162.31585715725947,164.3335723876953,10946000
2024-10-14,GOOG,164.7231283863329,167.43004889126078,164.59327082446993,166.1614990234375,9981800
2024-10-15,GOOG,166.95059472266811,168.8983819154721,165.8618335791902,166.7108612060547,14829300
2024-10-16,GOOG,165.84185377313818,167.09043727455705,165.02878083042955,166.55105590820312,9968500
2024-10-17,GOOG,167.1903360674938,167.73970063468832,164.1837371333283,164.32357788085938,15113400
2024-10-18,GOOG,164.68315687411,166.1814570052866,164.56329774089497,164.8629608154297,13091300
2024-10-21,GOOG,164.39350284394692,166.03164381688842,164.11880532391672,165.61212158203125,11384000
2024-10-22,GOOG,164.51335821526936,167.28022350717583,164.48339343071603,166.63096618652344,11958600
2024-10-23,GOOG,166.24139686193527,167.4100844491101,163.4475693041026,164.29360961914062,12754300
2024-10-24,GOOG,164.40348120446475,164.86296663383396,162.58555157338998,164.3435516357422,12764400
2024-10-25,GOOG,165.17760750375996,167.21028977989147,165.04275073639812,166.80076599121094,14566400
2024-10-28,GOOG,170.39668122365669,170.41266955461433,165.6021176065562,168.14923095703125,20858300
2024-10-29,GOOG,169.19304410385806,171.66524548184103,168.4688748329976,170.94606018066406,28916100
2024-10-30,GOOG,182.2032983314778,183.58172416401078,175.54584251265254,175.94039916992188,49698300
2024-10-31,GOOG,174.5220068368585,178.21781091301463,172.36445091164927,172.4943084716797,32801900
2024-11-01,GOOG,171.34560295331048,173.6230332633735,170.11700106562336,172.454345703125,21752900
2024-11-04,GOOG,171.04595045731364,171.72517254211823,169.29293440610897,170.486572265625,16194000
2024-11-05,GOOG,170.63641471305547,171.9019772226215,170.17692928568974,171.21575927734375,12518300
2024-11-06,GOOG,175.15129569657023,178.43756069138865,174.84163419239502,178.12791442871094,27061500
2024-11-07,GOOG,178.90703459922386,182.37310364247193,178.68728268213334,182.0734405517578,16730400
2024-11-08,GOOG,181.7937633750887,182.14337286279397,179.36652428990092,179.65618896484375,15021500
2024-11-11,GOOG,179.86595311011308,181.87866911496587,179.78604193663656,181.7637939453125,12503400
2024-11-12,GOOG,181.17447008554376,183.81646187093207,180.7849126324006,183.11227416992188,14065800
2024-11-13,GOOG,181.9435840117087,182.40806866359947,179.9158855992972,180.2854766845703,13969700
2024-11-14,GOOG,179.54630680962694,180.24052654964984,175.83052110445558,177.14903259277344,17925800
2024-11-15,GOOG,175.44096428915816,175.680697808298,172.54924063311884,173.6929473876953,21708900
2024-11-18,GOOG,174.75674466660524,176.70953111018625,174.22234726500807,176.5996551513672,18725400
2024-11-19,GOOG,175.03641805114046,179.96582309430366,174.9175496140258,179.37649536132812,15392900
2024-11-20,GOOG,178.62734371232878,178.90702518454475,175.13131006813194,177.12904357910156,15729800
2024-11-21,GOOG,175.2561710958645,175.38102944221174,165.1226634387006,169.0482177734375,38839400
2024-11-22,GOOG,166.97058387849523,168.0743274640923,165.52223001533417,166.38125610351562,24497000
2024-11-25,GOOG,167.79963597170084,170.26683813927568,167.2102929875674,169.2379913330078,21395700
2024-11-26,GOOG,169.29794186488795,171.3006594636039,169.23799705316372,170.42665100097656,14937500
2024-11-27,GOOG,170.48657834214197,170.94606377703184,169.47772835969613,170.62643432617188,12433400
2024-11-29,GOOG,169.86727807542474,170.6763577090914,168.5587650637913,170.2967987060547,9250700
2024-12-02,GOOG,170.12700711841413,173.40328912685484,170.07706072822785,172.7839813232422,16593400
2024-12-03,GOOG,172.92382163041665,174.12247402584057,172.31451225129223,172.82394409179688,15721500
2024-12-04,GOOG,172.58421037119035,176.2300682189443,172.55424558548813,175.8904571533203,18239800
2024-12-05,GOOG,177.119071409662,177.5086288588593,173.8128094406053,174.1124725341797,16145500
2024-12-06,GOOG,173.68296556469517,176.63861208568358,173.35333768886215,176.29000854492188,13319500
2024-12-09,GOOG,175.71499633789062,178.0399932861328,175.39999389648438,177.10000610351562,19887800
2024-12-10,GOOG,184.53500366210938,188.02999877929688,182.6699981689453,186.52999877929688,34317400
2024-12-11,GOOG,186.6999969482422,196.88999938964844,186.25999450683594,196.7100067138672,41664500
2024-12-12,GOOG,196.3000030517578,196.7050018310547,193.27999877929688,193.6300048828125,25197800
2024-12-13,GOOG,192.7100067138672,194.33999633789062,191.25999450683594,191.3800048828125,18866600
