Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,AKAM,98.48999786376953,99.43000030517578,98.13999938964844,99.29000091552734,1100500
2024-09-17,AKAM,99.54000091552734,99.54000091552734,97.5999984741211,97.87000274658203,1393100
2024-09-18,AKAM,97.83000183105469,98.37000274658203,96.83999633789062,97.41000366210938,1013800
2024-09-19,AKAM,98.9000015258789,99.77999877929688,98.75,99.44000244140625,1463800
2024-09-20,AKAM,99.16000366210938,99.86000061035156,98.36000061035156,99.5199966430664,1881100
2024-09-23,AKAM,99.70999908447266,100.80999755859375,99.44999694824219,100.72000122070312,1381000
2024-09-24,AKAM,100.98999786376953,102.48999786376953,100.58000183105469,101.83999633789062,1457800
2024-09-25,AKAM,101.75,101.75,99.48999786376953,99.63999938964844,1141700
2024-09-26,AKAM,100.62000274658203,101.0,99.87000274658203,100.11000061035156,1451600
2024-09-27,AKAM,100.5,102.31999969482422,100.48999786376953,101.56999969482422,1095900
2024-09-30,AKAM,101.43000030517578,101.6500015258789,99.97000122070312,100.94999694824219,2401500
2024-10-01,AKAM,100.58000183105469,100.75,99.36000061035156,99.81999969482422,1687900
2024-10-02,AKAM,99.66000366210938,100.91000366210938,99.36000061035156,100.77999877929688,958100
2024-10-03,AKAM,100.41999816894531,100.98999786376953,99.97000122070312,100.44999694824219,874200
2024-10-04,AKAM,101.29000091552734,101.58999633789062,100.62999725341797,101.4800033569336,626800
2024-10-07,AKAM,101.25,101.79000091552734,100.91999816894531,101.16999816894531,1067000
2024-10-08,AKAM,101.1500015258789,101.44999694824219,100.19000244140625,101.33000183105469,1028300
2024-10-09,AKAM,101.4800033569336,103.19000244140625,101.43000030517578,103.11000061035156,1067500
2024-10-10,AKAM,102.97000122070312,103.55999755859375,102.70999908447266,103.41999816894531,762000
2024-10-11,AKAM,103.41999816894531,104.58999633789062,102.79000091552734,104.22000122070312,989000
2024-10-14,AKAM,104.70999908447266,104.70999908447266,102.87999725341797,103.56999969482422,870900
2024-10-15,AKAM,103.29000091552734,104.69000244140625,103.05999755859375,103.29000091552734,1123000
2024-10-16,AKAM,103.30999755859375,103.62999725341797,102.73999786376953,103.58000183105469,2306100
2024-10-17,AKAM,103.66999816894531,105.16999816894531,102.70999908447266,104.7300033569336,1301500
2024-10-18,AKAM,105.19999694824219,106.80000305175781,104.76000213623047,106.66999816894531,1622700
2024-10-21,AKAM,106.5,106.76000213623047,105.4000015258789,106.1500015258789,1392000
2024-10-22,AKAM,105.9800033569336,105.9800033569336,105.05000305175781,105.45999908447266,1083600
2024-10-23,AKAM,105.45999908447266,105.5,102.5199966430664,102.72000122070312,1479400
2024-10-24,AKAM,102.68000030517578,104.16999816894531,102.68000030517578,102.80000305175781,1188100
2024-10-25,AKAM,103.3499984741211,103.70999908447266,101.56999969482422,101.97000122070312,898200
2024-10-28,AKAM,102.94000244140625,103.23999786376953,102.23999786376953,102.8499984741211,930700
2024-10-29,AKAM,102.83999633789062,103.8499984741211,102.27999877929688,102.95999908447266,1106900
2024-10-30,AKAM,102.95999908447266,104.12999725341797,101.6500015258789,101.8499984741211,2247000
2024-10-31,AKAM,101.72000122070312,101.97000122070312,100.54000091552734,101.08000183105469,1954300
2024-11-01,AKAM,101.16000366210938,101.87000274658203,100.22000122070312,100.56999969482422,1373200
2024-11-04,AKAM,100.5,101.05999755859375,99.83999633789062,100.04000091552734,1748700
2024-11-05,AKAM,99.80000305175781,101.37000274658203,98.93000030517578,100.95999908447266,2436700
2024-11-06,AKAM,103.3499984741211,105.26000213623047,102.81999969482422,104.70999908447266,2179300
2024-11-07,AKAM,104.73999786376953,104.98999786376953,103.19000244140625,104.4000015258789,2611000
2024-11-08,AKAM,97.91000366210938,98.30000305175781,89.2699966430664,89.37000274658203,9015300
2024-11-11,AKAM,91.6500015258789,92.18000030517578,89.7699966430664,91.06999969482422,3312500
2024-11-12,AKAM,91.5,91.5,89.73999786376953,90.08000183105469,2849000
2024-11-13,AKAM,89.20999908447266,90.16000366210938,88.5,88.75,2402800
2024-11-14,AKAM,88.73999786376953,89.54000091552734,88.23999786376953,88.3499984741211,2428100
2024-11-15,AKAM,88.86000061035156,89.55999755859375,86.77999877929688,87.43000030517578,2616600
2024-11-18,AKAM,87.43000030517578,88.18000030517578,85.58999633789062,85.95999908447266,2426000
