Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,AXP,260.62897375390486,262.16496874217637,258.47459947423727,260.4095458984375,2170200
2024-09-17,AXP,260.8384201075897,266.5235770406541,260.66888020397596,264.70831298828125,2765700
2024-09-18,AXP,263.710919596767,265.65584971859766,260.3197867005373,261.4967041015625,2577400
2024-09-19,AXP,267.13197535067445,269.39607881880426,265.65585196674215,268.0495910644531,2973300
2024-09-20,AXP,267.7004817580018,270.78242485447896,266.2542790544481,268.2889404296875,5847200
2024-09-23,AXP,270.65274863839994,271.7000303203398,266.3539840864086,266.60333251953125,2534900
2024-09-24,AXP,267.0721367847128,267.8002452434431,262.3444997373491,265.5162048339844,2340300
2024-09-25,AXP,266.3939036004642,268.01966034753053,264.857908641893,265.476318359375,2116300
2024-09-26,AXP,267.59079109966956,268.28894849677846,265.64586101463385,267.4511413574219,1430600
2024-09-27,AXP,267.30152371726757,271.96931913973765,266.7230487377819,270.3535461425781,2231900
2024-09-30,AXP,269.3960553779959,270.77246360987715,266.59338140242835,270.4931945800781,2113100
2024-10-01,AXP,270.5729712842778,271.1215256634552,265.8253673642588,267.89996337890625,2429500
2024-10-02,AXP,267.89996741684183,270.68270450281653,265.5560860160403,270.21392822265625,2009500
2024-10-03,AXP,268.9372658330254,270.3934521879335,266.94247832951874,267.8899841308594,1614500
2024-10-04,AXP,272.25,276.7900085449219,270.0,275.9700012207031,2239600
2024-10-07,AXP,274.3500061035156,276.30999755859375,271.54998779296875,273.7900085449219,3287500
2024-10-08,AXP,271.25,272.5,266.1600036621094,269.1099853515625,3332800
2024-10-09,AXP,268.80999755859375,271.5899963378906,268.4200134277344,271.4200134277344,2087000
2024-10-10,AXP,270.92999267578125,272.8999938964844,269.8800048828125,270.4700012207031,2052800
2024-10-11,AXP,271.3800048828125,277.1099853515625,271.0,276.1600036621094,1723200
2024-10-14,AXP,276.1600036621094,277.70001220703125,275.1099853515625,276.5199890136719,1399000
2024-10-15,AXP,280.57000732421875,281.4200134277344,276.8999938964844,277.30999755859375,2264600
2024-10-16,AXP,278.8800048828125,281.8699951171875,277.69000244140625,281.67999267578125,2243600
2024-10-17,AXP,284.0,286.3599853515625,282.4800109863281,285.7799987792969,3571900
2024-10-18,AXP,276.79998779296875,279.20001220703125,269.04998779296875,276.7900085449219,7884400
2024-10-21,AXP,275.0,276.3599853515625,269.5299987792969,270.739990234375,4092700
2024-10-22,AXP,270.6199951171875,272.8299865722656,268.5799865722656,272.3999938964844,2595400
2024-10-23,AXP,272.0,273.3500061035156,268.9599914550781,271.2300109863281,2051100
2024-10-24,AXP,270.2300109863281,271.2300109863281,268.7099914550781,269.9800109863281,3490600
2024-10-25,AXP,271.6499938964844,273.1700134277344,266.3500061035156,267.3500061035156,2993300
