Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,ALGN,244.85000610351562,250.4600067138672,243.69000244140625,249.55999755859375,896900
2024-09-17,ALGN,252.6199951171875,259.5199890136719,251.10000610351562,253.16000366210938,855500
2024-09-18,ALGN,253.41000366210938,262.8699951171875,249.30999755859375,253.00999450683594,912300
2024-09-19,ALGN,259.989990234375,260.8800048828125,256.4800109863281,257.1700134277344,514000
2024-09-20,ALGN,254.74000549316406,255.02999877929688,248.94000244140625,252.85000610351562,862400
2024-09-23,ALGN,254.35000610351562,257.17999267578125,252.0,253.16000366210938,498700
2024-09-24,ALGN,255.61000061035156,260.3500061035156,246.89999389648438,249.00999450683594,673100
2024-09-25,ALGN,250.0399932861328,250.0399932861328,242.1699981689453,242.4499969482422,464600
2024-09-26,ALGN,245.25,253.82000732421875,243.8000030517578,249.4600067138672,881600
2024-09-27,ALGN,251.97000122070312,259.010009765625,249.74000549316406,254.80999755859375,708300
2024-09-30,ALGN,253.2100067138672,255.4199981689453,250.44000244140625,254.32000732421875,485900
2024-10-01,ALGN,254.85000610351562,256.2200012207031,244.1199951171875,245.35000610351562,415400
2024-10-02,ALGN,241.0800018310547,242.55999755859375,234.6999969482422,238.05999755859375,550300
2024-10-03,ALGN,237.6999969482422,239.72999572753906,235.19000244140625,236.97000122070312,598100
2024-10-04,ALGN,242.38999938964844,242.8800048828125,235.74000549316406,241.35000610351562,466500
2024-10-07,ALGN,239.97999572753906,240.0,232.3000030517578,234.85000610351562,421300
2024-10-08,ALGN,235.0399932861328,236.5,231.77000427246094,234.05999755859375,447500
2024-10-09,ALGN,233.97999572753906,234.1699981689453,229.3699951171875,233.7899932861328,500700
2024-10-10,ALGN,230.7899932861328,233.11000061035156,228.6300048828125,229.64999389648438,671300
2024-10-11,ALGN,226.77999877929688,227.17999267578125,218.11000061035156,222.0399932861328,1311800
2024-10-14,ALGN,222.67999267578125,224.42999267578125,219.91000366210938,221.27000427246094,846500
2024-10-15,ALGN,220.66000366210938,223.3800048828125,217.77999877929688,219.14999389648438,934900
2024-10-16,ALGN,219.5399932861328,219.5399932861328,214.25999450683594,216.0500030517578,1499100
2024-10-17,ALGN,217.97000122070312,218.6699981689453,214.9199981689453,216.02000427246094,845700
2024-10-18,ALGN,217.4199981689453,219.7100067138672,215.17999267578125,219.6999969482422,828400
2024-10-21,ALGN,219.47000122070312,220.0,215.24000549316406,216.55999755859375,768100
2024-10-22,ALGN,212.5500030517578,213.41000366210938,209.38999938964844,210.80999755859375,1017400
2024-10-23,ALGN,208.2899932861328,210.35000610351562,206.1199951171875,207.66000366210938,1457100
2024-10-24,ALGN,214.47999572753906,226.85000610351562,213.0,216.4199981689453,2031900
2024-10-25,ALGN,222.5,226.72000122070312,218.47999572753906,219.3000030517578,1145100
2024-10-28,ALGN,219.69000244140625,222.8300018310547,215.72999572753906,215.8000030517578,791400
2024-10-29,ALGN,207.05999755859375,217.5,205.8300018310547,212.77999877929688,1070200
2024-10-30,ALGN,210.44000244140625,214.85000610351562,210.27999877929688,210.86000061035156,825400
2024-10-31,ALGN,210.64999389648438,211.75999450683594,204.92999267578125,205.02999877929688,1032400
2024-11-01,ALGN,204.80999755859375,209.30999755859375,204.77000427246094,208.5800018310547,868900
2024-11-04,ALGN,208.97000122070312,216.60000610351562,207.3800048828125,210.77999877929688,730700
2024-11-05,ALGN,208.5500030517578,213.25999450683594,206.27999877929688,212.14999389648438,651200
2024-11-06,ALGN,222.1699981689453,225.08999633789062,215.19000244140625,224.85000610351562,1179400
2024-11-07,ALGN,224.91000366210938,224.91000366210938,219.77000427246094,222.17999267578125,959200
2024-11-08,ALGN,220.94000244140625,224.16000366210938,216.5800018310547,220.50999450683594,843800
2024-11-11,ALGN,223.9600067138672,229.0,223.27000427246094,225.24000549316406,666100
2024-11-12,ALGN,223.35000610351562,225.41000366210938,218.7899932861328,219.08999633789062,570100
2024-11-13,ALGN,217.6699981689453,219.3800048828125,213.17999267578125,215.02999877929688,594100
2024-11-14,ALGN,215.58999633789062,225.00999450683594,213.3699951171875,221.63999938964844,926200
2024-11-15,ALGN,223.3000030517578,229.3000030517578,221.1999969482422,223.69000244140625,1074000
2024-11-18,ALGN,223.8300018310547,231.86000061035156,223.19000244140625,229.89999389648438,940300
2024-11-19,ALGN,226.69000244140625,227.6199951171875,221.55999755859375,222.5800018310547,624000
2024-11-20,ALGN,221.0,224.24000549316406,219.0,223.8699951171875,529000
2024-11-21,ALGN,225.0,229.2899932861328,224.42999267578125,228.2100067138672,475000
2024-11-22,ALGN,226.3000030517578,230.0,216.61000061035156,225.88999938964844,832800
2024-11-25,ALGN,230.0,241.14999389648438,228.52000427246094,240.52000427246094,1393200
2024-11-26,ALGN,237.25999450683594,237.47999572753906,226.52000427246094,227.92999267578125,1612900
2024-11-27,ALGN,230.3300018310547,234.60000610351562,228.0500030517578,229.66000366210938,528800
2024-11-29,ALGN,228.47999572753906,233.6699981689453,226.75,232.77000427246094,312000
2024-12-02,ALGN,231.22000122070312,235.55999755859375,226.52999877929688,234.13999938964844,778500
2024-12-03,ALGN,233.7899932861328,235.61000061035156,229.52000427246094,234.00999450683594,538800
2024-12-04,ALGN,237.0,237.2100067138672,233.60000610351562,235.2899932861328,611900
2024-12-05,ALGN,235.4499969482422,235.4499969482422,226.6699981689453,227.80999755859375,528100
2024-12-06,ALGN,230.2100067138672,240.60000610351562,229.5399932861328,232.35000610351562,560600
2024-12-09,ALGN,232.0,240.0,231.6699981689453,237.57000732421875,548700
2024-12-10,ALGN,237.19000244140625,239.47999572753906,233.94000244140625,237.16000366210938,586700
2024-12-11,ALGN,240.35000610351562,246.19000244140625,237.25,239.52000427246094,495400
2024-12-12,ALGN,239.14999389648438,241.27999877929688,235.36000061035156,235.72000122070312,389400
2024-12-13,ALGN,235.19000244140625,238.11000061035156,233.8000030517578,235.38999938964844,519200
