Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,AMT,237.19425547054124,240.222228049601,237.19425547054124,238.5841522216797,2255500
2024-09-17,AMT,238.4451360653991,239.71590436744094,237.43251458747895,237.7204132080078,1526000
2024-09-18,AMT,237.1346813189303,238.54442264190556,233.65996230990635,234.24569702148438,1828100
2024-09-19,AMT,232.30978383239622,232.86573644685598,226.05528662257873,230.63198852539062,3434300
2024-09-20,AMT,229.9866863855267,233.64009788533997,229.07333351057338,233.36212158203125,3683000
2024-09-23,AMT,234.32512836123811,235.17891709340606,231.50564562657127,234.5634002685547,1762000
2024-09-24,AMT,232.54805945360937,235.30797793998318,232.05167101867056,234.76194763183594,1616100
2024-09-25,AMT,234.87115931121966,236.61844119051023,233.46141794010342,233.9280242919922,1447200
2024-09-26,AMT,231.43614118677468,232.32964946702558,228.5967987068692,230.0959014892578,2312500
2024-09-27,AMT,231.42621282500482,231.8133951917591,228.2592522399411,228.6563720703125,3051000
2024-09-30,AMT,228.4677474495632,231.09860011300958,227.09771051237144,230.88018798828125,2256400
2024-10-01,AMT,231.80347914461794,232.77639624533327,229.43074300756626,230.39373779296875,2279900
2024-10-02,AMT,229.32153782201775,231.36665577869186,227.86215459107592,230.20510864257812,2229500
2024-10-03,AMT,229.92713578455948,230.03634184935285,226.06523425479102,227.62388610839844,1590900
2024-10-04,AMT,224.23850777940117,224.36757362062008,219.91000000095426,222.0444793701172,1942500
2024-10-07,AMT,220.6744381428799,221.92533152683754,219.78094503270623,221.75656127929688,1658000
2024-10-08,AMT,221.91540577352094,223.99030573290452,221.57786528366927,222.6599884033203,1630900
2024-10-09,AMT,222.0,222.69000244140625,219.41000366210938,220.77999877929688,1574000
2024-10-10,AMT,219.5800018310547,221.52000427246094,216.50999450683594,217.89999389648438,1924300
2024-10-11,AMT,219.05999755859375,219.67999267578125,217.58999633789062,219.27000427246094,1613900
2024-10-14,AMT,217.7100067138672,221.99000549316406,217.00999450683594,221.6999969482422,1501800
2024-10-15,AMT,224.0,229.72999572753906,223.3699951171875,229.42999267578125,2310100
2024-10-16,AMT,228.25999450683594,231.0500030517578,226.80999755859375,227.52000427246094,1518100
2024-10-17,AMT,226.1999969482422,227.52000427246094,223.2899932861328,224.16000366210938,2021700
2024-10-18,AMT,225.8699951171875,227.05999755859375,224.19000244140625,226.3000030517578,1441900
2024-10-21,AMT,225.08999633789062,228.0,220.27999877929688,221.47000122070312,1295700
2024-10-22,AMT,219.60000610351562,222.47999572753906,219.25,221.4600067138672,1971500
2024-10-23,AMT,221.5,226.75999450683594,221.5,226.27000427246094,2712800
2024-10-24,AMT,226.0,228.8000030517578,225.8000030517578,225.92999267578125,1618300
2024-10-25,AMT,225.66000366210938,227.91000366210938,221.88999938964844,222.8000030517578,2054200
2024-10-28,AMT,225.3300018310547,225.63999938964844,221.83999633789062,222.22000122070312,1935000
2024-10-29,AMT,215.16000366210938,220.0,211.5500030517578,212.91000366210938,3591100
2024-10-30,AMT,213.58999633789062,217.10000610351562,212.42999267578125,213.47999572753906,2437800
2024-10-31,AMT,211.27999877929688,216.2899932861328,209.6999969482422,213.5399932861328,1961500
2024-11-01,AMT,217.75999450683594,218.9199981689453,210.9199981689453,211.25999450683594,1989000
2024-11-04,AMT,213.0500030517578,214.44000244140625,209.66000366210938,212.11000061035156,2333800
2024-11-05,AMT,210.92999267578125,213.94000244140625,209.5,213.85000610351562,1302400
2024-11-06,AMT,200.8000030517578,203.14999389648438,194.4199981689453,197.47000122070312,8133500
2024-11-07,AMT,199.4600067138672,200.9199981689453,196.0399932861328,197.8699951171875,4924500
2024-11-08,AMT,199.1999969482422,203.22000122070312,198.1699981689453,201.8000030517578,3981600
2024-11-11,AMT,199.7100067138672,202.16000366210938,195.85000610351562,196.0800018310547,2699000
2024-11-12,AMT,195.11000061035156,195.99000549316406,191.74000549316406,193.72000122070312,2953300
2024-11-13,AMT,196.1999969482422,197.7899932861328,195.02000427246094,195.16000366210938,2354800
2024-11-14,AMT,194.91000366210938,196.80999755859375,193.5,194.77000427246094,2282800
2024-11-15,AMT,195.0,196.72999572753906,193.75,196.4499969482422,2587300
2024-11-18,AMT,194.64999389648438,199.11000061035156,194.1300048828125,198.83999633789062,2375100
2024-11-19,AMT,199.25,201.77000427246094,198.22999572753906,201.14999389648438,2514400
2024-11-20,AMT,200.0,201.5500030517578,198.9199981689453,200.8800048828125,2243400
2024-11-21,AMT,200.32000732421875,203.50999450683594,198.7100067138672,202.80999755859375,1961700
2024-11-22,AMT,203.10000610351562,205.19000244140625,202.8000030517578,204.30999755859375,2016000
2024-11-25,AMT,205.47000122070312,208.0399932861328,204.6999969482422,207.5500030517578,3605900
2024-11-26,AMT,206.57000732421875,208.8300018310547,205.3699951171875,208.0,1791400
2024-11-27,AMT,208.0,209.6699981689453,207.8300018310547,209.3000030517578,1669400
2024-11-29,AMT,209.3000030517578,209.77000427246094,207.52999877929688,209.0,1610200
2024-12-02,AMT,207.5399932861328,208.50999450683594,205.7100067138672,207.3300018310547,2374800
2024-12-03,AMT,208.42999267578125,209.3699951171875,206.52999877929688,207.7899932861328,2551200
2024-12-04,AMT,206.52999877929688,207.94000244140625,204.67999267578125,207.5,2529200
2024-12-05,AMT,205.3000030517578,209.30999755859375,205.3000030517578,209.16000366210938,2291100
2024-12-06,AMT,209.5800018310547,210.66000366210938,205.02000427246094,207.10000610351562,2677900
2024-12-09,AMT,206.69000244140625,210.0500030517578,206.10000610351562,209.0399932861328,2854200
2024-12-10,AMT,207.33999633789062,208.0399932861328,198.8000030517578,199.52999877929688,2653300
2024-12-11,AMT,199.52000427246094,200.58999633789062,198.0800018310547,199.58999633789062,2356800
2024-12-12,AMT,199.55999755859375,200.58999633789062,197.3800048828125,197.85000610351562,1922600
2024-12-13,AMT,197.17999267578125,198.5800018310547,196.1199951171875,197.16000366210938,1995500
