Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,LNT,59.414981056570646,60.02003860473633,59.256276755053435,60.02003860473633,1439200
2024-09-17,LNT,59.8613323243458,60.178740916887456,59.66295479186393,59.821659088134766,1054600
2024-09-18,LNT,59.62327949600218,60.05971537741539,59.46457519514202,59.84149932861328,1331500
2024-09-19,LNT,59.4943305840309,59.623279009868725,58.85951338576617,59.26619338989258,1462800
2024-09-20,LNT,59.3058716472405,59.57368586780643,59.00830155232581,59.2364387512207,3115300
2024-09-23,LNT,59.54392714366539,59.92085128783466,59.36538432715411,59.86133575439453,1103800
2024-09-24,LNT,59.34554662075347,60.26801274800975,59.02813424214887,59.56376266479492,924700
2024-09-25,LNT,59.891095250163104,59.891095250163104,59.23643951933826,59.464576721191406,1179700
2024-09-26,LNT,59.42489920560051,60.020039398205604,59.24635639105717,59.414981842041016,1046000
2024-09-27,LNT,59.672874923847225,60.36720767117818,59.444737723860165,60.2481803894043,1074700
2024-09-30,LNT,60.24817986435517,60.54574995810116,59.752228446842174,60.19858169555664,1537800
2024-10-01,LNT,59.98036363956444,60.59534231725392,59.66295504567251,60.525909423828125,1609500
2024-10-02,LNT,60.000203168908016,60.525910452007764,59.91093176387137,60.09939193725586,1456100
2024-10-03,LNT,60.148988408489096,60.43664114401144,59.910933842670616,60.07955551147461,898400
2024-10-04,LNT,59.77206198372014,59.88117189881006,59.24635470244217,59.70262908935547,935700
2024-10-07,LNT,59.31578670918703,59.43481398577261,58.72064654245023,58.85951232910156,1440400
2024-10-08,LNT,58.96862474700171,59.45465502092343,58.84959746536096,59.10749053955078,1664100
2024-10-09,LNT,59.127326469382936,59.534006465727764,58.80991787632399,59.07773208618164,1131000
2024-10-10,LNT,59.18684157026818,59.50425396512618,58.452835576146015,58.5024299621582,1103900
2024-10-11,LNT,58.50242846675755,59.26619410001143,58.50242846675755,59.18684005737305,1120800
2024-10-14,LNT,59.33562725826141,59.990282977692026,59.15708444534315,59.89109420776367,977600
2024-10-15,LNT,60.38704500892466,61.15081063776956,60.23825807174109,60.585426330566406,1615500
2024-10-16,LNT,60.66477799543601,61.914573918279984,60.62510097342596,61.78562927246094,1760600
2024-10-17,LNT,61.835223600108286,61.98401054060197,61.39878770983405,61.4781379699707,1585400
2024-10-18,LNT,61.32935213835146,61.84513826626587,61.0912938007065,61.666595458984375,1212400
2024-10-21,LNT,61.72611359544297,61.736034742826874,60.823482157770016,60.8631591796875,973100
2024-10-22,LNT,60.46639562166129,60.82348124594736,60.23825842476942,60.54574966430664,1272600
2024-10-23,LNT,60.59534368666012,61.43845957377512,60.42671823895173,61.41862106323242,1082100
2024-10-24,LNT,61.41862021357146,61.63684004271325,61.111132763935956,61.4087028503418,1049800
2024-10-25,LNT,61.62692473669643,61.63684210025714,60.18866485661282,60.2481803894043,976400
2024-10-28,LNT,60.48623511853808,60.84332074864636,60.43664073298062,60.64493942260742,1175300
2024-10-29,LNT,60.059714385675626,60.19858017365911,59.18683885345363,59.21659851074219,1847100
2024-10-30,LNT,59.33562767961897,59.57368602647018,58.66113344465112,58.79999923706055,1825100
2024-10-31,LNT,58.939998626708984,60.459999084472656,58.939998626708984,60.0,3108100
2024-11-01,LNT,58.84000015258789,59.66999816894531,57.36000061035156,57.7400016784668,3222700
2024-11-04,LNT,57.560001373291016,58.13999938964844,57.0,57.5099983215332,2404100
2024-11-05,LNT,57.34000015258789,58.16999816894531,57.220001220703125,58.119998931884766,1496400
2024-11-06,LNT,57.4900016784668,57.560001373291016,56.2599983215332,57.0,2482600
2024-11-07,LNT,57.04999923706055,57.34000015258789,56.08000183105469,56.2400016784668,2424900
2024-11-08,LNT,56.43000030517578,57.97999954223633,56.20000076293945,57.75,2340500
2024-11-11,LNT,57.779998779296875,60.02000045776367,57.779998779296875,59.91999816894531,3295000
2024-11-12,LNT,59.91999816894531,60.529998779296875,59.779998779296875,59.93000030517578,2733300
2024-11-13,LNT,60.08000183105469,60.22999954223633,59.36000061035156,60.13999938964844,1751100
2024-11-14,LNT,60.15999984741211,60.2400016784668,59.439998626708984,59.5,2019800
2024-11-15,LNT,59.45000076293945,61.040000915527344,59.400001525878906,60.97999954223633,2284800
2024-11-18,LNT,60.790000915527344,61.93000030517578,60.689998626708984,61.810001373291016,2047900
2024-11-19,LNT,61.4900016784668,62.31999969482422,61.130001068115234,62.25,1423200
2024-11-20,LNT,62.22999954223633,62.59000015258789,61.66999816894531,62.22999954223633,1352500
2024-11-21,LNT,62.22999954223633,63.27000045776367,62.0099983215332,63.20000076293945,1367400
2024-11-22,LNT,63.56999969482422,63.630001068115234,63.130001068115234,63.31999969482422,1461800
2024-11-25,LNT,63.84000015258789,64.19000244140625,63.13999938964844,63.630001068115234,2362800
2024-11-26,LNT,63.90999984741211,63.91999816894531,63.08000183105469,63.34000015258789,1715200
2024-11-27,LNT,63.720001220703125,64.05000305175781,63.369998931884766,63.59000015258789,1383200
2024-11-29,LNT,63.33000183105469,63.56999969482422,63.11000061035156,63.20000076293945,838000
2024-12-02,LNT,63.20000076293945,63.380001068115234,61.900001525878906,62.279998779296875,1368400
2024-12-03,LNT,62.65999984741211,62.81999969482422,61.810001373291016,61.83000183105469,1165700
2024-12-04,LNT,61.95000076293945,62.119998931884766,61.56999969482422,61.779998779296875,1488400
2024-12-05,LNT,61.58000183105469,62.119998931884766,61.2400016784668,61.540000915527344,1232800
2024-12-06,LNT,61.56999969482422,61.68000030517578,60.79999923706055,61.060001373291016,1773100
2024-12-09,LNT,60.849998474121094,61.15999984741211,60.630001068115234,60.90999984741211,1387100
2024-12-10,LNT,60.650001525878906,61.04999923706055,59.709999084472656,60.70000076293945,1052200
2024-12-11,LNT,60.79999923706055,60.81999969482422,60.2400016784668,60.40999984741211,1251200
2024-12-12,LNT,60.38999938964844,60.70000076293945,59.90999984741211,60.470001220703125,1264800
2024-12-13,LNT,60.5099983215332,60.939998626708984,60.310001373291016,60.45000076293945,855900
