Date,Ticker,Open,High,Low,Close,Volume
2024-09-16,AFL,108.79827847566939,109.77386496278244,108.37021284701872,109.67431640625,2396900
2024-09-17,AFL,109.50508514894729,109.75396034246762,108.62904720198024,109.06706237792969,2590300
2024-09-18,AFL,109.22633975069056,110.05260716760495,108.38016566129033,108.46975708007812,2118900
2024-09-19,AFL,108.83809659676956,108.94760228463782,107.32493123444524,107.3846664428711,2679600
2024-09-20,AFL,107.09597399871376,107.62358818834788,106.58826648252686,107.43444061279297,8463000
2024-09-23,AFL,107.74304665553075,109.61458528164782,107.74304665553075,109.52498626708984,2129000
2024-09-24,AFL,108.75845749164945,109.11683837108092,108.29057092155459,108.609130859375,1508200
2024-09-25,AFL,109.09692364621823,109.86346347765436,108.37021235129451,109.19647979736328,1773700
2024-09-26,AFL,108.69873013409324,110.37117171037667,108.69873013409324,109.57476806640625,1709500
2024-09-27,AFL,109.52498737099116,110.47071762497042,109.18652076719309,110.09242248535156,2301600
2024-09-30,AFL,110.21188964909298,111.5956351157274,109.52499168541542,111.29698944091797,3790700
2024-10-01,AFL,111.26711437339841,112.45176268447793,110.63995164139226,112.31239318847656,1894900
2024-10-02,AFL,112.55131514520339,113.80564824781122,111.92415239143357,113.71605682373047,2031900
2024-10-03,AFL,113.60654493103308,113.85542011109969,112.32234809048121,113.01919555664062,1631800
2024-10-04,AFL,113.59658956600643,114.98033498111748,113.2382086935248,114.74141693115234,1717700
2024-10-07,AFL,114.45272181277585,114.45272181277585,110.5404035830061,111.33679962158203,3066200
2024-10-08,AFL,111.77481880379922,112.42189578605071,111.50603695320709,111.9639663696289,1203100
2024-10-09,AFL,111.72505200824523,111.98387673362389,109.97296856956267,110.56031036376953,2563800
2024-10-10,AFL,111.6653194921984,112.25266889563989,110.74946060707312,111.10784149169922,1693200
2024-10-11,AFL,111.59563507499999,113.15857098397694,111.59563507499999,112.75041961669922,1478500
2024-10-14,AFL,113.08888375668296,113.70609695632056,112.74046001296334,113.55677032470703,1285800
2024-10-15,AFL,113.76582320081985,114.6119973096819,113.31785090644227,113.47712707519531,3009800
2024-10-16,AFL,113.32780039405121,113.98483452691316,113.02915472962405,113.86537170410156,1237600
2024-10-17,AFL,114.7712789866218,114.83100659943467,113.93505443190267,114.47262573242188,1859500
2024-10-18,AFL,114.92060587355078,114.92060587355078,113.39749098283657,113.98483276367188,1996800
2024-10-21,AFL,113.9251049478309,114.17398012809439,111.94405304448485,112.24270629882812,1256700
2024-10-22,AFL,111.97392491851328,112.23274963863076,110.66981380378311,111.65536499023438,1155600
2024-10-23,AFL,111.47617610169362,112.13320264003748,111.18747997595827,111.63545227050781,1256900
2024-10-24,AFL,111.95401478535048,112.18298330244501,111.07797684899747,111.50604248046875,1166400
2024-10-25,AFL,111.50604421084593,111.72505559709987,108.48967807032783,109.25621032714844,2136300
2024-10-28,AFL,109.50508238307566,110.0924241793159,108.99737487449873,109.29602813720703,2162700
2024-10-29,AFL,109.00733080777253,109.86346205003262,108.72859181635165,109.50508117675781,2846600
2024-10-30,AFL,109.45530366031672,110.31143490694511,109.05710943915106,109.59467315673828,2268600
2024-10-31,AFL,106.7077306029383,107.75300186062957,103.621672121484,104.31852722167969,4855600
2024-11-01,AFL,104.81627623746806,106.20997882454591,103.85063928224123,104.23888397216797,2823200
2024-11-04,AFL,104.58730815732481,104.75654905997746,103.58185785103919,104.03978729248047,2578100
2024-11-05,AFL,103.92031848264926,105.1149162963159,103.53207381345422,105.08505249023438,2351300
2024-11-06,AFL,109.19647676948391,109.36571006962909,106.43893551269775,108.0715560913086,2815800
